name,year,month,day,hour,lat,long,status,category,wind,pressure,tropicalstorm_force_diameter,hurricane_force_diameter
Claudette,1979,7,27,12,34,-95.9,tropical depression,-1,15,1007,NA,NA
Claudette,1979,7,27,18,35.3,-95.3,tropical depression,-1,15,1007,NA,NA
Claudette,1979,7,28,0,36.4,-94.6,tropical depression,-1,15,1007,NA,NA
Claudette,1979,7,28,6,37.8,-93.4,tropical depression,-1,15,1008,NA,NA
Claudette,1979,7,28,12,38.6,-91,tropical depression,-1,15,1009,NA,NA
Claudette,1979,7,28,18,38.8,-88,tropical depression,-1,15,1009,NA,NA
Claudette,1979,7,29,0,39,-85.2,tropical depression,-1,15,1010,NA,NA
Claudette,1979,7,29,6,39,-82.8,tropical depression,-1,15,1011,NA,NA
Claudette,1979,7,29,12,39,-80.2,tropical depression,-1,15,1011,NA,NA
David,1979,8,25,12,11.7,-36.1,tropical depression,-1,25,1008,NA,NA
David,1979,8,25,18,11.7,-38.2,tropical depression,-1,25,1007,NA,NA
David,1979,8,26,0,11.7,-40.3,tropical depression,-1,30,1006,NA,NA
David,1979,8,26,6,11.6,-42.2,tropical storm,0,35,1005,NA,NA
David,1979,8,26,12,11.6,-44,tropical storm,0,40,1003,NA,NA
David,1979,8,26,18,11.6,-45.5,tropical storm,0,45,998,NA,NA
David,1979,8,27,0,11.7,-47,tropical storm,0,55,990,NA,NA
David,1979,8,27,6,11.8,-48.5,hurricane,1,65,980,NA,NA
David,1979,8,27,12,11.8,-50,hurricane,1,80,966,NA,NA
David,1979,8,27,18,11.9,-51.5,hurricane,2,95,954,NA,NA
David,1979,8,28,0,12.2,-52.9,hurricane,4,115,947,NA,NA
David,1979,8,28,6,12.5,-54.4,hurricane,4,125,941,NA,NA
David,1979,8,28,12,12.8,-55.7,hurricane,4,130,938,NA,NA
David,1979,8,28,18,13.2,-56.9,hurricane,4,125,941,NA,NA
David,1979,8,29,0,13.7,-58,hurricane,4,120,944,NA,NA
David,1979,8,29,6,14.2,-59.2,hurricane,4,120,942,NA,NA
David,1979,8,29,12,14.8,-60.3,hurricane,4,125,938,NA,NA
David,1979,8,29,18,15.3,-61.6,hurricane,4,125,933,NA,NA
David,1979,8,30,0,15.6,-62.8,hurricane,4,130,929,NA,NA
David,1979,8,30,6,16,-64.2,hurricane,5,140,925,NA,NA
David,1979,8,30,12,16.3,-65.2,hurricane,5,145,924,NA,NA
David,1979,8,30,18,16.6,-66.2,hurricane,5,150,924,NA,NA
David,1979,8,31,0,16.8,-67.3,hurricane,5,145,927,NA,NA
David,1979,8,31,6,17,-68.3,hurricane,5,145,928,NA,NA
David,1979,8,31,12,17.2,-69.1,hurricane,5,145,927,NA,NA
David,1979,8,31,18,17.9,-69.7,hurricane,5,150,926,NA,NA
David,1979,9,1,0,18.8,-70.4,hurricane,4,130,953,NA,NA
David,1979,9,1,6,19.3,-72,hurricane,3,100,978,NA,NA
David,1979,9,1,12,19.7,-73.7,hurricane,1,65,1002,NA,NA
David,1979,9,1,18,20.6,-74.6,tropical storm,0,60,1002,NA,NA
David,1979,9,2,0,21.3,-75.2,hurricane,1,65,997,NA,NA
David,1979,9,2,6,21.9,-75.5,hurricane,1,70,990,NA,NA
David,1979,9,2,12,23,-76.3,hurricane,1,70,984,NA,NA
David,1979,9,2,18,23.9,-77.4,hurricane,1,75,979,NA,NA
David,1979,9,3,0,24.6,-78.2,hurricane,1,80,976,NA,NA
David,1979,9,3,6,25.3,-79.1,hurricane,1,80,974,NA,NA
David,1979,9,3,12,26.3,-79.6,hurricane,2,85,973,NA,NA
David,1979,9,3,18,27.2,-80.2,hurricane,2,85,972,NA,NA
David,1979,9,4,0,28,-80.5,hurricane,2,85,971,NA,NA
David,1979,9,4,6,29.1,-80.8,hurricane,2,85,970,NA,NA
David,1979,9,4,12,30.2,-80.9,hurricane,2,85,970,NA,NA
David,1979,9,4,18,31.5,-81.2,hurricane,1,80,970,NA,NA
David,1979,9,5,0,32.5,-81.1,hurricane,1,65,972,NA,NA
David,1979,9,5,6,33.5,-80.9,tropical storm,0,55,976,NA,NA
David,1979,9,5,12,34.9,-80.6,tropical storm,0,45,980,NA,NA
David,1979,9,5,18,36.2,-80.1,tropical storm,0,40,984,NA,NA
David,1979,9,6,0,37.6,-79.5,tropical storm,0,40,987,NA,NA
David,1979,9,6,6,39.2,-78.5,tropical storm,0,40,989,NA,NA
David,1979,9,6,12,41.5,-76.3,tropical storm,0,40,991,NA,NA
Frederic,1979,8,29,6,11,-25.5,tropical depression,-1,25,1009,NA,NA
Frederic,1979,8,29,12,11.1,-28,tropical depression,-1,30,1009,NA,NA
Frederic,1979,8,29,18,11.2,-30.5,tropical depression,-1,30,1008,NA,NA
Frederic,1979,8,30,0,11.3,-32.5,tropical depression,-1,30,1007,NA,NA
Frederic,1979,8,30,6,11.4,-34.2,tropical depression,-1,30,1006,NA,NA
Frederic,1979,8,30,12,11.5,-36,tropical storm,0,35,1005,NA,NA
Frederic,1979,8,30,18,11.6,-37.8,tropical storm,0,40,1003,NA,NA
Frederic,1979,8,31,0,11.7,-39.7,tropical storm,0,45,1000,NA,NA
Frederic,1979,8,31,6,11.8,-41.6,tropical storm,0,50,997,NA,NA
Frederic,1979,8,31,12,11.9,-43.5,tropical storm,0,55,994,NA,NA
Frederic,1979,8,31,18,12,-45.1,tropical storm,0,55,991,NA,NA
Frederic,1979,9,1,0,12.5,-47,tropical storm,0,60,988,NA,NA
Frederic,1979,9,1,6,12.9,-48.7,hurricane,1,65,987,NA,NA
Frederic,1979,9,1,12,13.3,-50.4,hurricane,1,65,988,NA,NA
Frederic,1979,9,1,18,13.8,-52.3,hurricane,1,65,990,NA,NA
Frederic,1979,9,2,0,14.3,-54.1,tropical storm,0,60,992,NA,NA
Frederic,1979,9,2,6,14.9,-55.5,tropical storm,0,60,994,NA,NA
Frederic,1979,9,2,12,15.5,-57.2,tropical storm,0,60,996,NA,NA
Frederic,1979,9,2,18,16.3,-58.8,tropical storm,0,55,999,NA,NA
Frederic,1979,9,3,0,16.7,-59.8,tropical storm,0,55,1002,NA,NA
Frederic,1979,9,3,6,17.1,-60.8,tropical storm,0,55,1000,NA,NA
Frederic,1979,9,3,12,17.5,-61.8,tropical storm,0,50,999,NA,NA
Frederic,1979,9,3,18,17.8,-62.8,tropical storm,0,50,1000,NA,NA
Frederic,1979,9,4,0,18,-63.8,tropical storm,0,50,1002,NA,NA
Frederic,1979,9,4,6,18.1,-64.8,tropical storm,0,45,1003,NA,NA
Frederic,1979,9,4,12,18.1,-65.8,tropical storm,0,45,1004,NA,NA
Frederic,1979,9,4,18,18.1,-66.8,tropical storm,0,45,1005,NA,NA
Frederic,1979,9,5,0,18,-67.8,tropical storm,0,45,1006,NA,NA
Frederic,1979,9,5,6,17.5,-68.7,tropical storm,0,45,1007,NA,NA
Frederic,1979,9,5,12,17.4,-69.2,tropical storm,0,40,1008,NA,NA
Frederic,1979,9,5,18,17.8,-69.6,tropical storm,0,40,1007,NA,NA
Frederic,1979,9,6,0,18.5,-69.9,tropical storm,0,40,1005,NA,NA
Frederic,1979,9,6,6,19.4,-70.7,tropical storm,0,35,1005,NA,NA
Frederic,1979,9,6,12,19.9,-71.8,tropical storm,0,35,1006,NA,NA
Frederic,1979,9,6,18,20,-73,tropical depression,-1,30,1006,NA,NA
Frederic,1979,9,7,0,20.1,-74.5,tropical depression,-1,30,1006,NA,NA
Frederic,1979,9,7,6,20.3,-75.8,tropical depression,-1,25,1006,NA,NA
Frederic,1979,9,7,12,20.6,-77,tropical depression,-1,25,1005,NA,NA
Frederic,1979,9,7,18,20.9,-78,tropical depression,-1,25,1004,NA,NA
Frederic,1979,9,8,0,21.1,-78.7,tropical depression,-1,30,1003,NA,NA
Frederic,1979,9,8,6,21.3,-79.3,tropical depression,-1,30,1003,NA,NA
Frederic,1979,9,8,12,21.5,-79.8,tropical depression,-1,30,1002,NA,NA
Frederic,1979,9,8,18,21.6,-80.5,tropical depression,-1,30,1002,NA,NA
Frederic,1979,9,9,0,21.7,-81,tropical storm,0,35,1001,NA,NA
Frederic,1979,9,9,6,21.8,-81.5,tropical storm,0,40,1000,NA,NA
Frederic,1979,9,9,12,21.9,-82,tropical storm,0,45,999,NA,NA
Frederic,1979,9,9,18,22,-82.5,tropical storm,0,50,997,NA,NA
Frederic,1979,9,10,0,22.4,-83,tropical storm,0,55,995,NA,NA
Frederic,1979,9,10,6,22.7,-83.3,tropical storm,0,60,992,NA,NA
Frederic,1979,9,10,12,22.8,-83.6,hurricane,1,65,990,NA,NA
Frederic,1979,9,10,18,23,-83.8,hurricane,1,70,987,NA,NA
Frederic,1979,9,11,0,23.3,-84,hurricane,1,75,985,NA,NA
Frederic,1979,9,11,6,23.8,-84.4,hurricane,1,80,983,NA,NA
Frederic,1979,9,11,12,24.4,-84.8,hurricane,2,85,980,NA,NA
Frederic,1979,9,11,18,25,-85.2,hurricane,2,95,968,NA,NA
Frederic,1979,9,12,0,25.7,-85.8,hurricane,3,100,960,NA,NA
Frederic,1979,9,12,6,26.5,-86.4,hurricane,3,110,952,NA,NA
Frederic,1979,9,12,12,27.4,-87,hurricane,4,115,943,NA,NA
Frederic,1979,9,12,18,28.4,-87.7,hurricane,4,115,950,NA,NA
Frederic,1979,9,13,0,29.7,-88,hurricane,4,115,946,NA,NA
Frederic,1979,9,13,6,30.8,-88.5,hurricane,2,95,955,NA,NA
Frederic,1979,9,13,12,32.2,-88.7,hurricane,1,65,975,NA,NA
Frederic,1979,9,13,18,34,-88,tropical storm,0,45,985,NA,NA
Frederic,1979,9,14,0,35.2,-87,tropical storm,0,40,990,NA,NA
Frederic,1979,9,14,6,37,-84.5,tropical storm,0,35,996,NA,NA
Frederic,1979,9,14,12,39.5,-81,tropical storm,0,35,997,NA,NA
Gloria,1979,9,4,12,15.5,-21,tropical depression,-1,25,1005,NA,NA
Gloria,1979,9,4,18,16.5,-22.5,tropical depression,-1,25,1004,NA,NA
Gloria,1979,9,5,0,17.5,-24,tropical depression,-1,25,1003,NA,NA
Gloria,1979,9,5,6,18.5,-25.5,tropical depression,-1,25,1002,NA,NA
Gloria,1979,9,5,12,19,-27,tropical depression,-1,30,1002,NA,NA
Gloria,1979,9,5,18,19.8,-28.8,tropical depression,-1,30,1002,NA,NA
Gloria,1979,9,6,0,20.5,-30.3,tropical depression,-1,30,1001,NA,NA
Gloria,1979,9,6,6,21.2,-32,tropical depression,-1,30,1001,NA,NA
Gloria,1979,9,6,12,22,-33.8,tropical storm,0,35,1000,NA,NA
Gloria,1979,9,6,18,22.5,-35.5,tropical storm,0,45,998,NA,NA
Gloria,1979,9,7,0,23.2,-36.8,tropical storm,0,55,995,NA,NA
Gloria,1979,9,7,6,24.4,-37.2,hurricane,1,65,992,NA,NA
Gloria,1979,9,7,12,25.6,-38,hurricane,1,65,990,NA,NA
Gloria,1979,9,7,18,26.4,-38.7,hurricane,1,70,988,NA,NA
Gloria,1979,9,8,0,27,-39.2,hurricane,1,75,985,NA,NA
Gloria,1979,9,8,6,27.5,-40,hurricane,1,75,985,NA,NA
Gloria,1979,9,8,12,28,-40.3,hurricane,1,75,985,NA,NA
Gloria,1979,9,8,18,28.6,-41,hurricane,1,75,985,NA,NA
Gloria,1979,9,9,0,29.3,-41.7,hurricane,1,75,985,NA,NA
Gloria,1979,9,9,6,29.9,-42.5,hurricane,1,75,985,NA,NA
Gloria,1979,9,9,12,30.4,-43.2,hurricane,1,75,985,NA,NA
Gloria,1979,9,9,18,31,-44,hurricane,1,70,987,NA,NA
Gloria,1979,9,10,0,31.5,-45,hurricane,1,70,989,NA,NA
Gloria,1979,9,10,6,31.2,-45.8,hurricane,1,65,991,NA,NA
Gloria,1979,9,10,12,31,-46.8,hurricane,1,65,993,NA,NA
Gloria,1979,9,10,18,31.1,-47,tropical storm,0,60,994,NA,NA
Gloria,1979,9,11,0,31.3,-47.4,tropical storm,0,55,995,NA,NA
Gloria,1979,9,11,6,31.4,-47.9,tropical storm,0,55,995,NA,NA
Gloria,1979,9,11,12,31.6,-48.1,tropical storm,0,60,994,NA,NA
Gloria,1979,9,11,18,31.8,-48.4,hurricane,1,65,992,NA,NA
Gloria,1979,9,12,0,32.2,-48.6,hurricane,1,70,988,NA,NA
Gloria,1979,9,12,6,32.4,-48.6,hurricane,1,75,985,NA,NA
Gloria,1979,9,12,12,32.8,-48.3,hurricane,1,80,980,NA,NA
Gloria,1979,9,12,18,33.2,-47.8,hurricane,2,85,975,NA,NA
Gloria,1979,9,13,0,33.9,-47,hurricane,2,85,975,NA,NA
Gloria,1979,9,13,6,34.5,-46,hurricane,2,85,976,NA,NA
Gloria,1979,9,13,12,35,-45,hurricane,2,85,977,NA,NA
Gloria,1979,9,13,18,36,-43.8,hurricane,1,80,978,NA,NA
Gloria,1979,9,14,0,37,-41.5,hurricane,1,80,979,NA,NA
Gloria,1979,9,14,6,38.5,-39.5,hurricane,1,75,980,NA,NA
Gloria,1979,9,14,12,40.2,-37.8,hurricane,1,75,985,NA,NA
Gloria,1979,9,14,18,42,-35.8,hurricane,1,70,988,NA,NA
Gloria,1979,9,15,0,43.4,-34,hurricane,1,65,992,NA,NA
Henri,1979,9,15,0,20.3,-86.8,tropical depression,-1,25,1003,NA,NA
Henri,1979,9,15,6,21.5,-86.9,tropical depression,-1,25,1003,NA,NA
Henri,1979,9,15,12,22.5,-87.4,tropical depression,-1,30,1003,NA,NA
Henri,1979,9,15,18,22.5,-88.5,tropical depression,-1,30,1003,NA,NA
Henri,1979,9,16,0,22.5,-89.7,tropical depression,-1,30,1003,NA,NA
Henri,1979,9,16,6,22.5,-91,tropical depression,-1,30,1002,NA,NA
Henri,1979,9,16,12,22.1,-92.2,tropical storm,0,35,1001,NA,NA
Henri,1979,9,16,18,21.3,-93.1,tropical storm,0,45,999,NA,NA
Henri,1979,9,17,0,20.2,-93.6,tropical storm,0,55,995,NA,NA
Henri,1979,9,17,6,20.2,-94,hurricane,1,65,990,NA,NA
Henri,1979,9,17,12,20.4,-94.3,hurricane,1,75,983,NA,NA
Henri,1979,9,17,18,20.8,-94.6,hurricane,1,70,984,NA,NA
Henri,1979,9,18,0,20.9,-95,hurricane,1,65,992,NA,NA
Henri,1979,9,18,6,21,-95.4,tropical storm,0,60,997,NA,NA
Henri,1979,9,18,12,21.2,-95.7,tropical storm,0,50,1000,NA,NA
Henri,1979,9,18,18,21.6,-95.7,tropical storm,0,40,1000,NA,NA
Henri,1979,9,19,0,21.5,-95.7,tropical storm,0,40,1000,NA,NA
Henri,1979,9,19,6,21.3,-95.6,tropical storm,0,35,1001,NA,NA
Henri,1979,9,19,12,21.1,-95.5,tropical storm,0,35,1003,NA,NA
Henri,1979,9,19,18,21.1,-95.3,tropical depression,-1,30,1005,NA,NA
Henri,1979,9,20,0,21.1,-94.9,tropical depression,-1,30,1005,NA,NA
Henri,1979,9,20,6,21.1,-94.5,tropical depression,-1,30,1005,NA,NA
Henri,1979,9,20,12,21.2,-94.2,tropical depression,-1,30,1006,NA,NA
Henri,1979,9,20,18,21.2,-93.7,tropical depression,-1,30,1006,NA,NA
Henri,1979,9,21,0,21.4,-93.4,tropical depression,-1,30,1006,NA,NA
Henri,1979,9,21,6,21.7,-93.1,tropical depression,-1,30,1007,NA,NA
Henri,1979,9,21,12,22,-92.7,tropical depression,-1,30,1008,NA,NA
Henri,1979,9,21,18,22.3,-92.3,tropical depression,-1,30,1009,NA,NA
Henri,1979,9,22,0,22.6,-92.1,tropical depression,-1,25,1010,NA,NA
Henri,1979,9,22,6,23,-91.7,tropical depression,-1,20,1011,NA,NA
Henri,1979,9,22,12,23.3,-91.5,tropical depression,-1,20,1011,NA,NA
Henri,1979,9,22,18,23.8,-91,tropical depression,-1,20,1011,NA,NA
Henri,1979,9,23,0,24.3,-90.5,tropical depression,-1,20,1011,NA,NA
Henri,1979,9,23,6,24.8,-90.1,tropical depression,-1,20,1011,NA,NA
Henri,1979,9,23,12,25.3,-89.6,tropical depression,-1,20,1011,NA,NA
Henri,1979,9,23,18,25.4,-88.8,tropical depression,-1,20,1011,NA,NA
Henri,1979,9,24,0,25.6,-88,tropical depression,-1,20,1011,NA,NA
Henri,1979,9,24,6,26,-87.3,tropical depression,-1,20,1011,NA,NA
Bonnie,1980,8,14,0,12.7,-35.5,tropical depression,-1,25,1010,NA,NA
Bonnie,1980,8,14,6,13.5,-36.6,tropical depression,-1,30,1008,NA,NA
Bonnie,1980,8,14,12,14.7,-37.3,tropical storm,0,35,1005,NA,NA
Bonnie,1980,8,14,18,15.7,-37.5,tropical storm,0,45,1000,NA,NA
Bonnie,1980,8,15,0,16.7,-37.8,tropical storm,0,45,1000,NA,NA
Bonnie,1980,8,15,6,17.7,-37.9,tropical storm,0,45,1000,NA,NA
Bonnie,1980,8,15,12,18.8,-38.1,tropical storm,0,45,1000,NA,NA
Bonnie,1980,8,15,18,20.4,-38.5,tropical storm,0,55,995,NA,NA
Bonnie,1980,8,16,0,22,-38.7,hurricane,1,75,985,NA,NA
Bonnie,1980,8,16,6,23.7,-38.9,hurricane,2,85,975,NA,NA
Bonnie,1980,8,16,12,24.8,-39.1,hurricane,2,85,975,NA,NA
Bonnie,1980,8,16,18,25.8,-39.4,hurricane,2,85,975,NA,NA
Bonnie,1980,8,17,0,27,-39.7,hurricane,1,75,985,NA,NA
Bonnie,1980,8,17,6,28,-40,hurricane,1,65,990,NA,NA
Bonnie,1980,8,17,12,29,-40.3,hurricane,1,65,990,NA,NA
Bonnie,1980,8,17,18,30,-40.5,hurricane,1,65,990,NA,NA
Bonnie,1980,8,18,0,31.1,-40.5,hurricane,1,65,990,NA,NA
Bonnie,1980,8,18,6,32.4,-40.5,hurricane,1,65,990,NA,NA
Bonnie,1980,8,18,12,34,-40.5,hurricane,1,65,990,NA,NA
Bonnie,1980,8,18,18,35.9,-40.5,hurricane,1,65,990,NA,NA
Bonnie,1980,8,19,0,38.2,-40.2,hurricane,1,65,990,NA,NA
Bonnie,1980,8,19,6,41.9,-39.8,hurricane,1,65,990,NA,NA
Bonnie,1980,8,19,12,46.5,-38.4,hurricane,1,65,995,NA,NA
Charley,1980,8,23,0,39.6,-65.9,hurricane,1,65,992,NA,NA
Charley,1980,8,23,6,38.9,-66.7,hurricane,1,70,990,NA,NA
Charley,1980,8,23,12,38.2,-66,hurricane,1,70,989,NA,NA
Charley,1980,8,23,18,38,-64.7,hurricane,1,70,990,NA,NA
Charley,1980,8,24,0,38,-63.1,hurricane,1,65,991,NA,NA
Charley,1980,8,24,6,37.9,-61.7,tropical storm,0,60,994,NA,NA
Charley,1980,8,24,12,37.9,-60.2,tropical storm,0,55,998,NA,NA
Charley,1980,8,24,18,37.9,-58.2,tropical storm,0,45,1000,NA,NA
Charley,1980,8,25,0,38,-55,tropical storm,0,35,1001,NA,NA
Charley,1980,8,25,6,38.1,-51.3,tropical storm,0,35,1002,NA,NA
Charley,1980,8,25,12,38.2,-47,tropical storm,0,35,1004,NA,NA
Charley,1980,8,25,18,38.5,-42.2,tropical storm,0,35,1005,NA,NA
Georges,1980,9,1,0,15.6,-38,tropical depression,-1,30,1010,NA,NA
Georges,1980,9,1,6,15.9,-39.4,tropical depression,-1,30,1010,NA,NA
Georges,1980,9,1,12,16.3,-40.8,tropical depression,-1,30,1010,NA,NA
Georges,1980,9,1,18,16.8,-42.1,tropical depression,-1,30,1010,NA,NA
Georges,1980,9,2,0,17.3,-43.7,tropical depression,-1,30,1010,NA,NA
Georges,1980,9,2,6,17.5,-45.7,tropical depression,-1,30,1010,NA,NA
Georges,1980,9,2,12,17.7,-48.1,tropical depression,-1,30,1010,NA,NA
Georges,1980,9,2,18,17.8,-50.3,tropical depression,-1,30,1010,NA,NA
Georges,1980,9,3,0,17.9,-52.4,tropical depression,-1,30,1010,NA,NA
Georges,1980,9,3,6,18,-54.5,tropical depression,-1,30,1010,NA,NA
Georges,1980,9,3,12,18.6,-56.9,tropical depression,-1,30,1010,NA,NA
Georges,1980,9,3,18,19.7,-59,tropical depression,-1,25,1011,NA,NA
Georges,1980,9,4,0,21,-61,tropical depression,-1,20,1012,NA,NA
Georges,1980,9,7,0,34.4,-67.9,tropical storm,0,40,1004,NA,NA
Georges,1980,9,7,6,35.9,-65.9,tropical storm,0,45,1002,NA,NA
Georges,1980,9,7,12,37.3,-63.7,tropical storm,0,50,1000,NA,NA
Georges,1980,9,7,18,38.6,-61.5,tropical storm,0,55,997,NA,NA
Georges,1980,9,8,0,40.2,-59,hurricane,1,70,993,NA,NA
Georges,1980,9,8,6,42.9,-55.1,hurricane,1,70,993,NA,NA
Georges,1980,9,8,12,45.6,-51.1,hurricane,1,70,993,NA,NA
Georges,1980,9,8,18,48,-46.9,hurricane,1,65,993,NA,NA
Danielle,1980,9,4,18,28.3,-90.6,tropical depression,-1,25,1010,NA,NA
Danielle,1980,9,5,0,28.3,-91.3,tropical depression,-1,25,1010,NA,NA
Danielle,1980,9,5,6,28.4,-91.8,tropical depression,-1,25,1009,NA,NA
Danielle,1980,9,5,12,28.8,-92.4,tropical depression,-1,30,1008,NA,NA
Danielle,1980,9,5,18,29.4,-93.4,tropical storm,0,50,1004,NA,NA
Danielle,1980,9,6,0,29.4,-94.9,tropical storm,0,40,1004,NA,NA
Danielle,1980,9,6,6,29.3,-96.3,tropical storm,0,35,1008,NA,NA
Danielle,1980,9,6,12,29.1,-97,tropical depression,-1,30,1008,NA,NA
Danielle,1980,9,6,18,29,-97.8,tropical depression,-1,25,1008,NA,NA
Danielle,1980,9,7,0,29,-98.3,tropical depression,-1,20,1010,NA,NA
Danielle,1980,9,7,6,29,-99,tropical depression,-1,20,1010,NA,NA
Danielle,1980,9,7,12,29,-100,tropical depression,-1,20,1010,NA,NA
Hermine,1980,9,20,12,14.6,-77.2,tropical depression,-1,25,1008,NA,NA
Hermine,1980,9,20,18,14.8,-78.7,tropical depression,-1,25,1007,NA,NA
Hermine,1980,9,21,0,15,-80.2,tropical depression,-1,30,1006,NA,NA
Hermine,1980,9,21,6,15.1,-81.6,tropical storm,0,35,1003,NA,NA
Hermine,1980,9,21,12,15.3,-83,tropical storm,0,40,1000,NA,NA
Hermine,1980,9,21,18,15.8,-84.2,tropical storm,0,45,998,NA,NA
Hermine,1980,9,22,0,16.5,-85.5,tropical storm,0,50,996,NA,NA
Hermine,1980,9,22,6,17.1,-86.7,tropical storm,0,55,995,NA,NA
Hermine,1980,9,22,12,17.8,-87.8,tropical storm,0,60,994,NA,NA
Hermine,1980,9,22,18,18.4,-88.9,tropical storm,0,55,994,NA,NA
Hermine,1980,9,23,0,18.8,-90.2,tropical storm,0,50,995,NA,NA
Hermine,1980,9,23,6,19.1,-91.3,tropical storm,0,45,995,NA,NA
Hermine,1980,9,23,12,19.3,-92.6,tropical storm,0,50,995,NA,NA
Hermine,1980,9,23,18,19.3,-93.2,tropical storm,0,55,994,NA,NA
Hermine,1980,9,24,0,19.2,-93.8,tropical storm,0,60,993,NA,NA
Hermine,1980,9,24,6,18.8,-94.4,tropical storm,0,60,993,NA,NA
Hermine,1980,9,24,12,18.5,-94.8,tropical storm,0,55,994,NA,NA
Hermine,1980,9,24,18,18.1,-95.1,tropical storm,0,50,997,NA,NA
Hermine,1980,9,25,0,17.7,-95.5,tropical storm,0,45,1000,NA,NA
Hermine,1980,9,25,6,17.3,-95.8,tropical storm,0,40,1003,NA,NA
Hermine,1980,9,25,12,17,-96,tropical storm,0,35,1005,NA,NA
Hermine,1980,9,25,18,17,-96,tropical depression,-1,30,1007,NA,NA
Hermine,1980,9,26,0,17,-96,tropical depression,-1,25,1008,NA,NA
Ivan,1980,10,4,12,36.5,-23.5,tropical depression,-1,30,1000,NA,NA
Ivan,1980,10,4,18,35.6,-24.6,tropical storm,0,40,998,NA,NA
Ivan,1980,10,5,0,34.4,-25.7,tropical storm,0,50,996,NA,NA
Ivan,1980,10,5,6,33.4,-26.8,tropical storm,0,55,995,NA,NA
Ivan,1980,10,5,12,32.4,-28.3,tropical storm,0,60,994,NA,NA
Ivan,1980,10,5,18,31.3,-29.6,tropical storm,0,60,993,NA,NA
Ivan,1980,10,6,0,30.1,-30.5,hurricane,1,65,992,NA,NA
Ivan,1980,10,6,6,29.1,-31.1,hurricane,1,75,985,NA,NA
Ivan,1980,10,6,12,28.4,-31.3,hurricane,2,85,976,NA,NA
Ivan,1980,10,6,18,28.1,-31.1,hurricane,2,90,970,NA,NA
Ivan,1980,10,7,0,28,-30.7,hurricane,2,90,970,NA,NA
Ivan,1980,10,7,6,28.5,-30.6,hurricane,2,90,970,NA,NA
Ivan,1980,10,7,12,29.5,-31.7,hurricane,2,90,970,NA,NA
Ivan,1980,10,7,18,29.8,-32.7,hurricane,2,90,970,NA,NA
Ivan,1980,10,8,0,30,-34.4,hurricane,2,90,970,NA,NA
Ivan,1980,10,8,6,30.6,-36.2,hurricane,2,90,970,NA,NA
Ivan,1980,10,8,12,31.3,-37.4,hurricane,2,90,970,NA,NA
Ivan,1980,10,8,18,31.5,-39,hurricane,2,90,970,NA,NA
Ivan,1980,10,9,0,31.7,-40.5,hurricane,2,90,970,NA,NA
Ivan,1980,10,9,6,32.3,-41,hurricane,2,90,971,NA,NA
Ivan,1980,10,9,12,33.2,-41.1,hurricane,2,90,973,NA,NA
Ivan,1980,10,9,18,33.8,-41.2,hurricane,2,90,975,NA,NA
Ivan,1980,10,10,0,34.9,-40.7,hurricane,2,90,977,NA,NA
Ivan,1980,10,10,6,36.2,-40,hurricane,2,90,978,NA,NA
Ivan,1980,10,10,12,37.8,-39.1,hurricane,2,90,978,NA,NA
Ivan,1980,10,10,18,39.7,-37.9,hurricane,1,80,980,NA,NA
Ivan,1980,10,11,0,42,-36.1,hurricane,1,75,985,NA,NA
Ivan,1980,10,11,6,44.4,-34.1,hurricane,1,70,988,NA,NA
Ivan,1980,10,11,12,46.8,-31.5,hurricane,1,65,990,NA,NA
Ivan,1980,10,11,18,49.7,-27.5,hurricane,1,65,990,NA,NA
Jeanne,1980,11,8,18,18.6,-84.3,tropical depression,-1,30,1005,NA,NA
Jeanne,1980,11,9,0,19.3,-84.6,tropical depression,-1,30,1005,NA,NA
Jeanne,1980,11,9,6,20,-84.8,tropical depression,-1,30,1004,NA,NA
Jeanne,1980,11,9,12,20.8,-85.1,tropical storm,0,40,1000,NA,NA
Jeanne,1980,11,9,18,21.3,-85.2,tropical storm,0,45,999,NA,NA
Jeanne,1980,11,10,0,21.6,-85.3,tropical storm,0,50,999,NA,NA
Jeanne,1980,11,10,6,22,-85.4,tropical storm,0,50,999,NA,NA
Jeanne,1980,11,10,12,22.5,-85.5,tropical storm,0,50,999,NA,NA
Jeanne,1980,11,10,18,23.2,-85.7,tropical storm,0,50,999,NA,NA
Jeanne,1980,11,11,0,23.7,-86.1,tropical storm,0,55,998,NA,NA
Jeanne,1980,11,11,6,24.1,-86.5,tropical storm,0,60,997,NA,NA
Jeanne,1980,11,11,12,24.1,-87,hurricane,1,65,992,NA,NA
Jeanne,1980,11,11,18,24.1,-87.2,hurricane,1,75,986,NA,NA
Jeanne,1980,11,12,0,24.1,-87.4,hurricane,2,85,988,NA,NA
Jeanne,1980,11,12,6,23.9,-88.3,hurricane,1,70,992,NA,NA
Jeanne,1980,11,12,12,23.8,-89,hurricane,1,65,994,NA,NA
Jeanne,1980,11,12,18,23.8,-89.8,hurricane,1,65,995,NA,NA
Jeanne,1980,11,13,0,24,-90.3,tropical storm,0,55,999,NA,NA
Jeanne,1980,11,13,6,24.9,-91.6,tropical storm,0,55,997,NA,NA
Jeanne,1980,11,13,12,25.6,-92.8,tropical storm,0,60,993,NA,NA
Jeanne,1980,11,13,18,25.6,-94,tropical storm,0,60,994,NA,NA
